Date,Interest_Rate_Federal_Funds,GDP_Real,CPI_All_Items,GDP_Growth_Rate_YoY,Inflation_Rate_CPI_YoY
1982-06-01,14.15,,97.0,0.45617712847594305,7.182320441988943
1982-07-01,12.59,7300.896,97.5,0.0721664788144949,6.557377049180335
1982-08-01,10.12,,97.7,-0.3822668357868153,5.965292841648595
1982-09-01,10.31,,97.7,-0.3822668357868153,4.940923737916236
1982-10-01,9.71,7303.817,98.1,-0.3424109881521309,5.032119914346889
1982-11-01,9.2,,98.0,0.04000878796246443,4.47761194029852
1982-12-01,8.95,,97.7,0.04000878796246443,3.825717321997879
1983-01-01,8.68,7400.066,97.9,1.3583264300710551,3.7076271186440746
1983-02-01,8.51,,98.0,1.3177904101375981,3.484688489968324
1983-03-01,8.77,,98.1,1.3177904101375981,3.5902851108764455
1983-04-01,8.8,7568.456,98.8,3.623297243071666,4.0000000000000036
1983-05-01,8.63,,99.2,2.2755202453599743,3.44108446298228
1983-06-01,8.98,,99.4,2.2755202453599743,2.4742268041237248
1983-07-01,9.37,7719.746,99.8,4.319961470613909,2.358974358974364
1983-08-01,9.56,,100.1,1.9989546084432597,2.456499488229258
1983-09-01,9.45,,100.4,1.9989546084432597,2.763561924257929
1983-10-01,9.48,7880.794,100.8,4.126839080520517,2.752293577981657
1983-11-01,9.34,,101.1,2.0861826282885465,3.1632653061224536
1983-12-01,9.47,,101.4,2.0861826282885465,3.7871033776867957
1984-01-01,9.56,8034.847,102.1,4.081753467018201,4.290091930541351
1984-02-01,9.59,,102.6,1.9547903421914148,4.693877551020398
1984-03-01,9.91,,102.9,1.9547903421914148,4.892966360856277
1984-04-01,10.29,8173.67,103.3,3.7163260453197955,4.5546558704453455
1984-05-01,10.32,,103.5,1.72776158649941,4.3346774193548265
1984-06-01,11.06,,103.7,1.72776158649941,4.325955734406439
1984-07-01,11.23,8252.465,104.1,2.7084274286741206,4.308617234468937
1984-08-01,11.64,,104.4,0.9640100468944812,4.295704295704317
1984-09-01,11.3,,104.7,0.9640100468944812,4.2828685258964105
1984-10-01,9.99,8320.199,105.1,1.7926953253556865,4.265873015873023
1984-11-01,9.43,,105.3,0.8207729448110435,4.154302670623156
1984-12-01,8.38,,105.5,0.8207729448110435,4.043392504930954
1985-01-01,8.35,8400.82,105.7,1.7977052916916314,3.52595494613126
1985-02-01,8.5,,106.3,0.9689792275400899,3.6062378167641462
1985-03-01,8.58,,106.8,0.9689792275400899,3.790087463556846
1985-04-01,8.27,8474.787,107.0,1.8579844063825846,3.581800580832528
1985-05-01,7.97,,107.2,0.8804735728179081,3.5748792270531515
1985-06-01,7.53,,107.5,0.8804735728179081,3.6644165863066513
1985-07-01,7.88,8604.22,107.7,2.421192216950252,3.458213256484166
1985-08-01,7.9,,107.9,1.5272714228687922,3.3524904214559337
1985-09-01,7.92,,108.1,1.5272714228687922,3.2473734479465
1985-10-01,7.99,8668.188,108.5,2.282075053921706,3.2350142721217834
1985-11-01,8.05,,109.0,0.7434491447220193,3.5137701804368593
1985-12-01,8.27,,109.5,0.7434491447220193,3.791469194312791
1986-01-01,8.14,8749.127,109.9,1.6841387133290642,3.9735099337748325
1986-02-01,7.86,,109.7,0.9337476298391323,3.19849482596426
1986-03-01,7.48,,109.1,0.9337476298391323,2.1535580524344455
1986-04-01,6.99,8788.524,108.7,1.388248616665888,1.5887850467289688
1986-05-01,6.85,,109.0,0.4502963552820649,1.679104477611948
1986-06-01,6.92,,109.4,0.4502963552820649,1.7674418604651132
1986-07-01,6.56,8872.601,109.5,1.4112722332182415,1.671309192200554
1986-08-01,6.17,,109.6,0.9566680366350555,1.575532900834098
1986-09-01,5.89,,110.0,0.9566680366350555,1.757631822386685
1986-10-01,5.85,8920.193,110.2,1.4981924154727322,1.5668202764977046
1986-11-01,6.04,,110.4,0.5363928796076722,1.2844036697247763
1986-12-01,6.91,,110.8,0.5363928796076722,1.187214611872145
1987-01-01,6.43,8986.367,111.4,1.2822170184368709,1.364877161055511
1987-02-01,6.1,,111.8,0.7418449354178902,1.9143117593436676
1987-03-01,6.13,,112.2,0.7418449354178902,2.8414298808432603
1987-04-01,6.37,9083.256,112.7,1.828020985644585,3.679852805887762
1987-05-01,6.85,,113.0,1.0781776439800383,3.669724770642202
1987-06-01,6.73,,113.5,1.0781776439800383,3.7477148080438782
1987-07-01,6.58,9162.024,113.8,1.9547053887293941,3.926940639269394
1987-08-01,6.73,,114.3,0.8671780251486849,4.2883211678832245
1987-09-01,7.22,,114.7,0.8671780251486849,4.2727272727272725
1987-10-01,7.29,9319.332,115.0,2.5990239623324696,4.355716878402904
1987-11-01,6.69,,115.4,1.7169568645530875,4.528985507246386
1987-12-01,6.77,,115.6,1.7169568645530875,4.332129963898912
1988-01-01,6.83,9367.502,116.0,2.2427140553222813,4.129263913824044
1988-02-01,6.58,,116.2,0.5168825405082789,3.9355992844364973
1988-03-01,6.58,,116.5,0.5168825405082789,3.832442067736186
1988-04-01,6.87,9490.594,117.2,1.837706822763674,3.9929015084294583
1988-05-01,7.09,,117.5,1.3140322788294911,3.9823008849557473
1988-06-01,7.51,,118.0,1.3140322788294911,3.96475770925111
1988-07-01,7.75,9546.206,118.5,1.9077017544271602,4.130052724077338
1988-08-01,8.01,,119.0,0.5859696453140995,4.111986001749779
1988-09-01,8.19,,119.5,0.5859696453140995,4.184829991281602
1988-10-01,8.3,9673.405,119.9,1.9262334897057087,4.260869565217407
1988-11-01,8.35,,120.3,1.332456056364184,4.246100519930662
1988-12-01,8.76,,120.7,1.332456056364184,4.4117647058823595
1989-01-01,9.12,9771.725,121.2,2.362394023342884,4.482758620689653
1989-02-01,9.36,,121.6,1.016394950898869,4.647160068846801
1989-03-01,9.85,,122.2,1.016394950898869,4.892703862660941
1989-04-01,9.84,9846.293,123.1,1.7872507147173033,5.034129692832767
1989-05-01,9.81,,123.7,0.7630996574299775,5.276595744680845
1989-06-01,9.53,,124.1,0.7630996574299775,5.1694915254237195
1989-07-01,9.24,9919.228,124.5,1.5094878335196515,5.063291139240511
1989-08-01,8.99,,124.5,0.7407356250722863,4.621848739495804
1989-09-01,9.02,,124.8,0.7407356250722863,4.435146443514637
1989-10-01,8.84,9938.767,125.4,0.9391757893046693,4.587155963302747
1989-11-01,8.55,,125.9,0.19698105538052957,4.655029093931851
1989-12-01,8.45,,126.3,0.19698105538052957,4.639602319801162
1990-01-01,8.23,10047.386,127.5,1.2920158705899354,5.198019801980203
1990-02-01,8.24,,128.0,1.0928820446238552,5.263157894736836
1990-03-01,8.28,,128.6,1.0928820446238552,5.237315875613735
1990-04-01,8.26,10083.855,128.9,1.4598189091262537,4.711616571892785
1990-05-01,8.18,,129.1,0.36297003021481533,4.365400161681476
1990-06-01,8.29,,129.9,0.36297003021481533,4.673650282030639
1990-07-01,8.15,10090.569,130.5,0.4297933810843757,4.819277108433728
1990-08-01,8.13,,131.6,0.06658167932800385,5.702811244979911
1990-09-01,8.2,,132.5,0.06658167932800385,6.169871794871806
1990-10-01,8.11,9998.704,133.4,-0.8444290402827126,6.379585326953752
1990-11-01,7.81,,133.7,-0.9104045569679919,6.195393169181873
1990-12-01,7.31,,134.2,-0.9104045569679919,6.254948535233562
1991-01-01,6.91,9951.916,134.7,-1.3740850491186452,5.647058823529405
1991-02-01,6.25,,134.8,-0.4679406451076118,5.312500000000009
1991-03-01,6.12,,134.8,-0.4679406451076118,4.821150855365497
1991-04-01,5.91,10029.51,135.1,0.3080999297508935,4.809930178432875
1991-05-01,5.78,,135.6,0.7796890568610104,5.034856700232382
1991-06-01,5.9,,136.0,0.7796890568610104,4.695919938414161
1991-07-01,5.82,10080.195,136.2,1.2889879697537632,4.367816091954024
1991-08-01,5.66,,136.6,0.5053586865160886,3.7993920972644313
1991-09-01,5.45,,137.0,0.5053586865160886,3.396226415094339
1991-10-01,5.21,10115.329,137.2,0.855664932783351,2.8485757121439192
1991-11-01,4.81,,137.8,0.34854484461859236,3.0665669409125185
1991-12-01,4.43,,138.2,0.34854484461859236,2.980625931445613
1992-01-01,4.03,10236.435,138.3,1.5499700154609997,2.672605790645899
1992-02-01,4.06,,138.6,1.1972522099874316,2.8189910979228294
1992-03-01,3.98,,139.1,1.1972522099874316,3.189910979228472
1992-04-01,3.73,10347.429,139.4,2.294537330421975,3.1828275351591495
1992-05-01,3.82,,139.7,1.0843032755055937,3.0235988200590036
1992-06-01,3.76,,140.1,1.0843032755055937,3.0147058823529305
1992-07-01,3.25,10449.673,140.5,2.083127573222532,3.1571218795888534
1992-08-01,3.3,,140.8,0.9881101865980568,3.0746705710102518
1992-09-01,3.22,,141.1,0.9881101865980568,2.9927007299270114
1992-10-01,3.1,10558.648,141.7,2.0412703484121497,3.279883381924198
1992-11-01,3.09,,142.1,1.0428555994048683,3.1204644412191396
1992-12-01,2.92,,142.3,1.0428555994048683,2.966714905933454
1993-01-01,3.02,10576.275,142.8,1.211540303701364,3.2537960954446943
1993-02-01,3.03,,143.1,0.16694372234020705,3.2467532467532534
1993-03-01,3.07,,143.3,0.16694372234020705,3.0194104960460155
1993-04-01,2.96,10637.847,143.8,0.7500865641131282,3.1563845050215145
1993-05-01,3.0,,144.2,0.5821709439287392,3.2211882605583497
1993-06-01,3.04,,144.3,0.5821709439287392,2.9978586723768963
1993-07-01,3.06,10688.606,144.5,1.0621036234401915,2.8469750889679624
1993-08-01,3.03,,144.8,0.477154822775705,2.840909090909083
1993-09-01,3.09,,145.0,0.477154822775705,2.7639971651311157
1993-10-01,2.99,10833.987,145.6,1.843794143683386,2.752293577981657
1993-11-01,3.02,,146.0,1.360149302911906,2.7445460942997935
1993-12-01,2.96,,146.3,1.360149302911906,2.8109627547435068
1994-01-01,3.05,10939.116,146.3,2.34371067658401,2.450980392156854
1994-02-01,3.25,,146.7,0.9703629882517051,2.515723270440251
1994-03-01,3.34,,147.1,0.9703629882517051,2.6517794836008246
1994-04-01,3.56,11087.361,147.2,2.338695809769775,2.364394993045882
1994-05-01,4.01,,147.5,1.355182630845131,2.288488210818307
1994-06-01,4.25,,147.9,1.355182630845131,2.494802494802495
1994-07-01,4.26,11152.176,148.4,1.947689374534467,2.69896193771626
1994-08-01,4.47,,149.0,0.5845845553328566,2.900552486187835
1994-09-01,4.73,,149.3,0.5845845553328566,2.965517241379323
1994-10-01,4.76,11279.932,149.4,1.736851537529982,2.609890109890123
1994-11-01,5.29,,149.8,1.1455701559946796,2.602739726027403
1994-12-01,5.45,,150.1,1.1455701559946796,2.597402597402576
1995-01-01,5.53,11319.951,150.5,1.50441492315041,2.8708133971291794
1995-02-01,5.92,,150.9,0.3547805075420518,2.862985685071595
1995-03-01,5.98,,151.2,0.3547805075420518,2.7872195785180187
1995-04-01,6.05,11353.721,151.8,0.6541617449466797,3.125000000000022
1995-05-01,6.01,,152.1,0.298322846097121,3.1186440677966054
1995-06-01,6.0,,152.4,0.298322846097121,3.0425963488843744
1995-07-01,5.85,11450.31,152.6,1.1515862568663104,2.8301886792452713
1995-08-01,5.74,,152.9,0.8507255022384363,2.6174496644295386
1995-09-01,5.8,,153.1,0.8507255022384363,2.54521098459477
1995-10-01,5.76,11528.067,153.5,1.535584677481494,2.7443105756358666
1995-11-01,5.8,,153.7,0.6790820510536255,2.603471295060067
1995-12-01,5.6,,153.9,0.6790820510536255,2.5316455696202667
1996-01-01,5.56,11614.418,154.7,1.4332188386166012,2.7906976744185963
1996-02-01,5.22,,155.0,0.7490501226268043,2.717031146454607
1996-03-01,5.31,,155.5,0.7490501226268043,2.8439153439153486
1996-04-01,5.22,11808.14,156.1,2.4294879618586673,2.832674571805005
1996-05-01,5.24,,156.4,1.6679441018912833,2.827087442472065
1996-06-01,5.27,,156.7,1.6679441018912833,2.8215223097112663
1996-07-01,5.4,11914.063,157.0,2.579939864399572,2.8833551769331667
1996-08-01,5.22,,157.2,0.8970337411311258,2.8122956180510084
1996-09-01,5.3,,157.7,0.8970337411311258,3.0045721750489918
1996-10-01,5.24,12037.775,158.2,1.944717796367601,3.0618892508143203
1996-11-01,5.31,,158.7,1.0383695301930063,3.2530904359141077
1996-12-01,5.29,,159.1,1.0383695301930063,3.378817413905133
1997-01-01,5.25,12115.472,159.4,1.6905148142996929,3.0381383322559907
1997-02-01,5.19,,159.7,0.6454431985977394,3.0322580645161246
1997-03-01,5.39,,159.8,0.6454431985977394,2.7652733118971096
1997-04-01,5.51,12317.221,159.9,2.32140906438274,2.434336963484962
1997-05-01,5.5,,159.9,1.665217830555843,2.237851662404089
1997-06-01,5.56,,160.2,1.665217830555843,2.233567326100827
1997-07-01,5.52,12471.01,160.4,2.934578198851856,2.165605095541401
1997-08-01,5.54,,160.8,1.2485689750959317,2.2900763358778775
1997-09-01,5.54,,161.2,1.2485689750959317,2.21940393151554
1997-10-01,5.5,12577.495,161.5,2.113090282296648,2.0859671302149163
1997-11-01,5.52,,161.7,0.8538602727445443,1.8903591682419618
1997-12-01,5.5,,161.8,0.8538602727445443,1.6970458830924073
1998-01-01,5.56,12703.742,162.0,1.866184054058162,1.6311166875784044
1998-02-01,5.51,,162.0,1.0037531320823412,1.440200375704448
1998-03-01,5.49,,162.0,1.0037531320823412,1.3767209011263937
1998-04-01,5.45,12821.339,162.2,1.938732633167417,1.4383989993745905
1998-05-01,5.49,,162.6,0.9256878799962953,1.6885553470919357
1998-06-01,5.56,,162.8,0.9256878799962953,1.6229712858926382
1998-07-01,5.54,12982.752,163.2,2.196282008875805,1.74563591022443
1998-08-01,5.55,,163.4,1.258940271371034,1.6169154228855787
1998-09-01,5.51,,163.5,1.258940271371034,1.4267990074441794
1998-10-01,5.07,13191.67,163.9,2.8883956660064936,1.4860681114551078
1998-11-01,4.83,,164.1,1.609196570958149,1.4842300556586308
1998-12-01,4.68,,164.4,1.609196570958149,1.606922126081578
1999-01-01,4.63,13315.597,164.7,2.5637476553507232,1.6666666666666607
1999-02-01,4.76,,164.7,0.9394337487217186,1.6666666666666607
1999-03-01,4.81,,164.8,0.9394337487217186,1.7283950617283939
1999-04-01,4.74,13426.748,165.9,1.7820185010692269,2.281134401972884
1999-05-01,4.74,,166.0,0.8347428958686454,2.091020910209096
1999-06-01,4.76,,166.0,0.8347428958686454,1.9656019656019597
1999-07-01,4.99,13604.771,166.7,2.1716938414402476,2.1446078431372584
1999-08-01,5.07,,167.1,1.3258832295057754,2.2643818849449104
1999-09-01,5.22,,167.8,1.3258832295057754,2.629969418960254
1999-10-01,5.2,13827.98,168.1,2.988303645826962,2.56253813300793
1999-11-01,5.42,,168.4,1.6406670865683814,2.6203534430225606
1999-12-01,5.3,,168.8,1.6406670865683814,2.676399026763998
2000-01-01,5.45,13878.147,169.3,2.009412727343962,2.792956891317555
2000-02-01,5.73,,170.0,0.36279340872638066,3.2179720704310855
2000-03-01,5.85,,171.0,0.36279340872638066,3.762135922330101
2000-04-01,6.02,14130.908,170.9,2.1906887340016334,3.013863773357439
2000-05-01,6.27,,171.2,1.8212878131352639,3.1325301204819134
2000-06-01,6.53,,172.2,1.8212878131352639,3.7349397590361377
2000-07-01,6.54,14145.312,172.7,1.9250768852642874,3.5992801439711952
2000-08-01,6.5,,172.7,0.10193258635609048,3.3512866546977715
2000-09-01,6.52,,173.6,0.10193258635609048,3.45649582836709
2000-10-01,6.51,14229.765,173.9,0.6995799562207861,3.4503271861986873
2000-11-01,6.51,,174.2,0.5970387927816567,3.444180522565321
2000-12-01,6.4,,174.6,0.5970387927816567,3.4360189573459543
2001-01-01,5.98,14183.12,175.6,0.2672828990976095,3.7212049616065945
2001-02-01,5.49,,176.0,-0.3277988076401672,3.529411764705892
2001-03-01,5.31,,176.1,-0.3277988076401672,2.9824561403508643
2001-04-01,4.8,14271.694,176.4,0.29465700944464324,3.2182562902282053
2001-05-01,4.21,,177.3,0.624502930243831,3.5630841121495394
2001-06-01,3.97,,177.7,0.624502930243831,3.193960511033689
2001-07-01,3.77,14214.516,177.4,0.2213617314102967,2.7214823393167498
2001-08-01,3.65,,177.4,-0.40063919531907466,2.7214823393167498
2001-09-01,3.07,,178.1,-0.40063919531907466,2.5921658986175045
2001-10-01,2.49,14253.574,177.6,-0.1269646056032192,2.127659574468077
2001-11-01,2.09,,177.5,0.2747754478590769,1.894374282433997
2001-12-01,1.82,,177.4,0.2747754478590769,1.603665521191311
2002-01-01,1.73,14372.785,177.7,1.1134322125354146,1.1958997722095743
2002-02-01,1.74,,178.0,0.8363586564324121,1.1363636363636465
2002-03-01,1.73,,178.5,0.8363586564324121,1.3628620102214661
2002-04-01,1.75,14460.848,179.3,1.4541896649920893,1.643990929705219
2002-05-01,1.75,,179.5,0.6127065840058066,1.2408347433727984
2002-06-01,1.75,,179.6,0.6127065840058066,1.0692177827799743
2002-07-01,1.73,14519.633,180.0,1.0217087363374677,1.465614430665152
2002-08-01,1.74,,180.5,0.4065114300350947,1.747463359639223
2002-09-01,1.75,,180.8,0.4065114300350947,1.516002245929271
2002-10-01,1.75,14537.58,181.2,0.5306189512537474,2.0270270270270174
2002-11-01,1.34,,181.5,0.12360505255195608,2.2535211267605604
2002-12-01,1.24,,181.8,0.12360505255195608,2.4802705749718212
2003-01-01,1.24,14614.141,182.6,0.6508979944603199,2.757456387169399
2003-02-01,1.26,,183.6,0.5266419858050542,3.146067415730336
2003-03-01,1.25,,183.9,0.5266419858050542,3.025210084033625
2003-04-01,1.26,14743.567,183.2,1.4169277142412895,2.175125488008911
2003-05-01,1.26,,182.9,0.885621672871495,1.8941504178273005
2003-06-01,1.22,,183.1,0.885621672871495,1.948775055679297
2003-07-01,1.01,14988.782,183.7,2.563551289124688,2.055555555555544
2003-08-01,1.03,,184.5,1.663199956971062,2.216066481994461
2003-09-01,1.01,,185.1,1.663199956971062,2.378318584070782
2003-10-01,1.01,15162.76,184.9,2.8432264729424173,2.041942604856528
2003-11-01,1.0,,185.0,1.160721398176312,1.9283746556473913
2003-12-01,0.98,,185.5,1.160721398176312,2.0352035203520247
2004-01-01,1.0,15248.68,186.3,1.7339500968124089,2.026286966046009
2004-02-01,1.01,,186.7,0.5666514539569345,1.688453159041381
2004-03-01,1.0,,187.1,0.5666514539569345,1.7400761283306032
2004-04-01,1.0,15366.85,187.4,1.3459950563090128,2.2925764192139875
2004-05-01,1.0,,188.2,0.7749523237421174,2.8977583378895444
2004-06-01,1.03,,188.9,0.7749523237421174,3.1676679410158393
2004-07-01,1.26,15512.619,189.1,1.7308973629192925,2.939575394665228
2004-08-01,1.43,,189.2,0.9485938887930923,2.5474254742547275
2004-09-01,1.61,,189.8,0.9485938887930923,2.5391680172879516
2004-10-01,1.76,15670.88,190.8,1.9784796493750978,3.1909140075716547
2004-11-01,1.93,,191.7,1.0202081286209586,3.621621621621607
2004-12-01,2.16,,191.7,1.0202081286209586,3.3423180592991875
2005-01-01,2.28,15844.727,191.6,2.1408892979322136,2.8448738593666034
2005-02-01,2.5,,192.4,1.1093633541958248,3.0530262453133394
2005-03-01,2.63,,193.1,1.1093633541958248,3.2068412613575736
2005-04-01,2.79,15922.782,193.7,1.607452804182019,3.3617929562433257
2005-05-01,3.0,,193.6,0.4926244548107306,2.869287991498415
2005-06-01,3.04,,193.7,0.4926244548107306,2.541026998411855
2005-07-01,3.26,16047.587,194.9,1.2802997489322454,3.067160232681121
2005-08-01,3.5,,196.1,0.7838140345072908,3.6469344608879517
2005-09-01,3.62,,198.8,0.7838140345072908,4.741833508956805
2005-10-01,3.78,16136.734,199.1,1.343684790760813,4.350104821802936
2005-11-01,4.0,,198.1,0.5555165396517348,3.3385498174230532
2005-12-01,4.16,,198.1,0.5555165396517348,3.3385498174230532
2006-01-01,4.29,16353.835,199.3,1.9083741374949392,4.018789144050117
2006-02-01,4.49,,199.4,1.3453837684874737,3.63825363825363
2006-03-01,4.59,,199.7,1.3453837684874737,3.4179181771103018
2006-04-01,4.79,16396.151,200.7,1.6076177496636035,3.613835828600931
2006-05-01,4.94,,201.3,0.25875276349554,3.9772727272727293
2006-06-01,4.99,,201.8,0.25875276349554,4.1817243159525175
2006-07-01,5.24,16420.738,202.9,0.40909670422870636,4.104669061056954
2006-08-01,5.25,,203.8,0.1499559256315619,3.926568077511483
2006-09-01,5.25,,202.8,0.1499559256315619,2.012072434607637
2006-10-01,5.25,16561.866,201.9,1.010694522147304,1.4063284781516971
2006-11-01,5.25,,202.0,0.8594498006118778,1.9687026754164672
2006-12-01,5.24,,203.1,0.8594498006118778,2.5239777889954462
2007-01-01,5.25,16611.69,203.437,1.1628709988552144,2.075765178123423
2007-02-01,5.26,,204.226,0.30083566670564554,2.420260782347028
2007-03-01,5.26,,205.288,0.30083566670564554,2.798197295943927
2007-04-01,5.25,16713.314,205.904,0.9144380228652826,2.5929247633283525
2007-05-01,5.25,,206.755,0.6117619579946387,2.709885742672613
2007-06-01,5.25,,207.234,0.6117619579946387,2.692765113974227
2007-07-01,5.26,16809.587,207.603,1.1913116606438123,2.3178905864958077
2007-08-01,5.02,,207.667,0.5760257959612325,1.897448478900876
2007-09-01,4.94,,208.547,0.5760257959612325,2.8338264299802685
2007-10-01,4.76,16915.191,209.19,1.2078813334088112,3.610698365527476
2007-11-01,4.49,,210.834,0.6282367318126258,4.373267326732666
2007-12-01,4.24,,211.445,0.6282367318126258,4.108813392417532
2008-01-01,3.94,16843.003,212.174,0.19879132069098304,4.294695655165981
2008-02-01,2.98,,212.687,-0.42676432089947536,4.142959270611968
2008-03-01,2.61,,213.448,-0.42676432089947536,3.9749035501344343
2008-04-01,2.28,16943.291,213.942,0.1661228655355007,3.9037609759888126
2008-05-01,1.98,,215.208,0.5954282618129358,4.088413823123993
2008-06-01,2.0,,217.463,0.5954282618129358,4.935966105947864
2008-07-01,2.01,16854.295,219.016,0.06704267641581829,5.497512078341837
2008-08-01,2.0,,218.69,-0.5252580505168858,5.308017162091239
2008-09-01,1.81,,218.877,-0.5252580505168858,4.953319875136075
2008-10-01,0.97,16485.35,216.995,-2.7027866073952356,3.7310578899565128
2008-11-01,0.39,,213.153,-2.189026595298116,1.0999174706166848
2008-12-01,0.16,,211.398,-2.189026595298116,-0.02222800255385904
2009-01-01,0.15,16298.262,211.933,-3.2990581925853135,-0.11358601902212717
2009-02-01,0.22,,212.705,-1.1348742974823023,0.008463140671510772
2009-03-01,0.18,,212.495,-1.1348742974823023,-0.4464787676623838
2009-04-01,0.15,16269.145,212.709,-1.3114977843964426,-0.5763244243767063
2009-05-01,0.18,,213.022,-0.1786509506351064,-1.015761495855172
2009-06-01,0.21,,214.79,-0.1786509506351064,-1.2291746182109153
2009-07-01,0.16,16326.281,214.726,0.17191403598739718,-1.9587610037622771
2009-08-01,0.16,,215.445,0.3511923951750484,-1.4838355663267633
2009-09-01,0.15,,215.861,0.3511923951750484,-1.377942862886472
2009-10-01,0.12,16502.754,216.509,1.4359021325337062,-0.22396829420033848
2009-11-01,0.12,,217.234,1.0809136508185713,1.9145871744709275
2009-12-01,0.12,,217.347,1.0809136508185713,2.8141231232083674
2010-01-01,0.11,16582.71,217.488,1.5706516383002134,2.6211113889767157
2010-02-01,0.13,,217.281,0.48450095056860043,2.151336357866529
2010-03-01,0.16,,217.353,0.48450095056860043,2.2861714393279886
2010-04-01,0.2,16743.162,217.403,1.4567750328217999,2.2067707525304403
2010-05-01,0.2,,217.29,0.9675861183124024,2.003548929218568
2010-06-01,0.18,,217.199,0.9675861183124024,1.1215605940686268
2010-07-01,0.18,16872.266,217.605,1.7461319651613127,1.3407784804821077
2010-08-01,0.19,,217.923,0.7710849360473171,1.1501775395112546
2010-09-01,0.19,,218.275,0.7710849360473171,1.1183122472331775
2010-10-01,0.19,16960.864,219.035,1.300244242993065,1.1666951489314625
2010-11-01,0.19,,219.59,0.5251102608268665,1.084544776600338
2010-12-01,0.18,,220.472,0.5251102608268665,1.437793022217937
2011-01-01,0.17,16920.632,221.187,0.2866597764639378,1.7007834915029774
2011-02-01,0.16,,221.898,-0.23720489710901127,2.124898173333145
2011-03-01,0.14,,223.046,-0.23720489710901127,2.619241510354109
2011-04-01,0.1,17035.114,224.093,0.43777250970233883,3.0772344447868694
2011-05-01,0.09,,224.806,0.6765822931436682,3.4589718808964998
2011-06-01,0.09,,224.806,0.6765822931436682,3.5023181506360412
2011-07-01,0.07,17031.313,225.395,0.6541185932061877,3.5798809769996165
2011-08-01,0.1,,226.106,-0.022312735917140447,3.75499603070808
2011-09-01,0.08,,226.597,-0.022312735917140447,3.812621692818685
2011-10-01,0.07,17222.583,226.75,1.1004857378706046,3.5222681306640524
2011-11-01,0.08,,227.169,1.1230490567579965,3.451432214581729
2011-12-01,0.07,,227.223,1.1230490567579965,3.062066838419386
2012-01-01,0.08,17367.01,227.842,1.97105766302339,3.0087663379855023
2012-02-01,0.1,,228.329,0.838590819971663,2.8981784423473878
2012-03-01,0.13,,228.807,0.838590819971663,2.5828752813320977
2012-04-01,0.14,17444.525,229.187,1.2886684883446575,2.2731633741348567
2012-05-01,0.16,,228.713,0.4463347461653111,1.7379429374660749
2012-06-01,0.16,,228.524,0.4463347461653111,1.653870448297634
2012-07-01,0.16,17469.65,228.59,0.5910055904845057,1.4175114798464783
2012-08-01,0.13,,229.918,0.14402799732293747,1.6859349154821235
2012-09-01,0.14,,231.015,0.14402799732293747,1.9497168982819613
2012-10-01,0.16,17489.852,231.638,0.259835105856987,2.1556780595369363
2012-11-01,0.16,,231.249,0.11564055376036553,1.7960197033926262
2012-12-01,0.16,,231.221,0.11564055376036553,1.7595049796895523
2013-01-01,0.14,17662.4,231.679,1.103342081839065,1.684061762098299
2013-02-01,0.15,,232.937,0.9865606638638447,2.0181404902574807
2013-03-01,0.14,,232.282,0.9865606638638447,1.5187472411246183
2013-04-01,0.15,17709.671,231.797,1.2568373934782162,1.138808047576867
2013-05-01,0.11,,231.893,0.26763633481292626,1.3903888279197085
2013-06-01,0.09,,232.445,0.26763633481292626,1.7157935271568725
2013-07-01,0.09,17860.45,232.9,1.1213085424404357,1.885471805415806
2013-08-01,0.08,,233.456,0.851393569084391,1.538809488600279
2013-09-01,0.08,,233.544,0.851393569084391,1.0947341081747997
2013-10-01,0.09,18016.147,233.669,1.730557275739364,0.8767991434911471
2013-11-01,0.08,,234.1,0.8717417534272576,1.2328701961954458
2013-12-01,0.09,,234.719,0.8717417534272576,1.5128383667573297
2014-01-01,0.07,17953.974,235.288,0.5236374223493767,1.557758795574915
2014-02-01,0.07,,235.547,-0.34509598528477126,1.1204746347724948
2014-03-01,0.08,,236.028,-0.34509598528477126,1.6126949139408042
2014-04-01,0.09,18185.911,236.468,0.9422880486043894,2.015125303606169
2014-05-01,0.09,,236.918,1.2918421292132942,2.166947687079812
2014-06-01,0.1,,237.231,1.2918421292132942,2.0589816945944195
2014-07-01,0.09,18406.941,237.498,2.5229344767904838,1.9742378703305974
2014-08-01,0.09,,237.46,1.2153914093167906,1.7150983482969062
2014-09-01,0.09,,237.477,1.2153914093167906,1.6840509711232077
2014-10-01,0.09,18500.031,237.43,1.7272711826204379,1.6095417021513292
2014-11-01,0.09,,236.983,0.5057331362120498,1.231524989320798
2014-12-01,0.12,,236.252,0.5057331362120498,0.6531213919623191
2015-01-01,0.11,18666.621,234.747,1.410772164695917,-0.22993097820542818
2015-02-01,0.11,,235.342,0.9004849775657187,-0.08703146293520536
2015-03-01,0.11,,235.976,0.9004849775657187,-0.022031284423873476
2015-04-01,0.12,18782.243,236.222,1.5254677140811301,-0.10403098939391064
2015-05-01,0.12,,237.001,0.6194050867588619,0.03503321824429584
2015-06-01,0.13,,237.657,0.6194050867588619,0.1795718097550525
2015-07-01,0.13,18857.418,238.034,1.022129286280582,0.22568611104094582
2015-08-01,0.14,,238.033,0.4002450612528241,0.2413037985344868
2015-09-01,0.14,,237.498,0.4002450612528241,0.008842961634170088
